Sales Organization,Distribution Channel,Condition Type,Condition Record No.,Material,Condition Amount,Condition Currency,Pricing Unit,Unit of Measure,Valid From,Valid To
US05,Z1,ZPR0,0000346489,300011087,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346490,300011089,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001699991,300011097,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699993,300011107,110,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699997,300011113,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000346507,300011116,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001699998,300011118,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001699999,300011120,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000336133,300011127,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346513,300011128,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346520,300011139,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331343,300011145,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986670,300011147,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000331344,300011148,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346531,300011155,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986671,300011156,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000398377,300011163,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346536,300011164,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0006975348,300011166,40,USD,1,CS,07/27/2024,01/01/9999
US05,Z1,ZPR0,0000346538,300011168,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336135,300011170,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331347,300011171,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346540,300011173,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346542,300011178,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346543,300011179,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331349,300011180,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346544,300011181,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346549,300011189,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000336136,300011192,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331352,300011193,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331357,300011199,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331358,300011200,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346560,300011215,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346568,300011244,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346573,300011251,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346574,300011252,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986692,300011259,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000986697,300011267,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0002903172,300011287,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000346590,300011289,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346591,300011291,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346592,300011293,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001700010,300011294,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000346593,300011302,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346609,300011319,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346610,300011320,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346613,300011325,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346614,300011329,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346616,300011331,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346620,300011336,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346622,300011338,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346623,300011341,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346630,300011355,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346635,300011361,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368814,300011372,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368817,300011376,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368819,300011378,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368829,300011424,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368845,300011587,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368848,300011590,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986717,300011593,30,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0001700021,300011594,44,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000368861,300011613,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368869,300011630,41,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331437,300011633,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368871,300011634,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368873,300011640,92,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368893,300011676,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368894,300011677,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368896,300011680,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368897,300011682,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368899,300011690,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368903,300011695,25,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331456,300011701,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368911,300011704,22,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368913,300011706,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368918,300011713,40,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368919,300011714,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903175,300011715,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903176,300011725,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000368933,300011736,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368934,300011738,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368941,300011749,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346779,300011750,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346783,300011754,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346799,300011774,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346800,300011775,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346801,300011776,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346805,300011789,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346815,300011802,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368943,300011803,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346827,300011827,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000368945,300011887,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346856,300011889,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331486,300011909,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346869,300011917,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346871,300011920,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346873,300011922,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346878,300011929,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346922,300011994,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346923,300011995,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346924,300011996,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346926,300011998,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346939,300012029,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346955,300012062,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000986751,300012075,50,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000346968,300012099,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346980,300012113,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346983,300012135,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346987,300012141,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346991,300012147,28,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000346993,300012149,80,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903178,300012150,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0000368961,300012153,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347014,300012174,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347015,300012175,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347017,300012178,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706845,300012187,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331534,300012230,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347031,300012235,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000347034,300012238,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000331539,300012242,37,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706847,300012295,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706849,300012301,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0000391534,300012322,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391535,300012323,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391540,300012334,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391541,300012335,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001700062,300012340,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706854,300012361,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002673199,300012365,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002673202,300012375,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002673204,300012390,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002673205,300012393,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699346,300012394,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699348,300012410,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001438306,300012471,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000986765,300012480,50,USD,1,GAL,01/01/2021,12/31/9999
US05,Z1,ZPR0,0000391576,300012483,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706855,300012493,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001454867,300012500,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391580,300012501,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391581,300012502,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391583,300012504,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391584,300012510,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001460775,300012511,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391589,300012516,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0000391592,300012519,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699349,300012530,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699351,300012540,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001165193,300012549,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002699352,300012550,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706857,300012564,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706859,300016280,35,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0008085965,300016300,45,USD,1,CS,01/01/2025,01/01/9999
US05,Z1,ZPR0,0003963267,300016375,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003963268,300016392,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003963269,300016410,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002699356,300019430,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706874,300019528,54,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706877,300019560,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0007724175,300019565,45,USD,1,CS,01/01/2025,01/01/9999
US05,Z1,ZPR0,0002903179,300019567,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903181,300019572,50,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001769083,300019608,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001741547,300019610,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001741548,300019617,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706888,300019624,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706890,300019636,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706891,300019637,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706892,300019638,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706898,300019701,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001741549,300019702,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002903555,300019708,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0002903556,300019709,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001706903,300019739,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001700073,300034367,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001700074,300034368,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706908,300034371,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706910,300034373,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706916,300034382,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706919,300034388,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706922,300034464,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706925,300034467,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706926,300034468,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706927,300034470,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706928,300034471,50,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706932,300034475,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706933,300034476,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002903557,300034482,23,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001706943,300034492,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001600486,300034495,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706945,300034497,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706946,300034498,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706948,300034500,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706949,300034501,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706957,300035890,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001438308,300035926,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001706960,300035930,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001454868,300035941,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0001700079,300036462,37,USD,1,GAL,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002903183,300036765,45,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001706966,300036771,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706967,300036772,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706969,300037077,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706972,300037143,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706975,300037147,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0006998866,300037149,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0001706976,300037151,38,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735905,300037152,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735906,300037153,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706977,300037154,45,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706978,300037284,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706979,300037285,60,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706980,300037294,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001755703,300037311,55,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706988,300037622,30,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001769647,300037717,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001706992,300037872,44,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001735914,300037971,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001755709,300037972,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001755710,300037982,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0001755711,300037984,70,USD,1,CS,01/01/2023,12/31/9999
US05,Z1,ZPR0,0002955696,300038429,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002955697,300038434,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002955698,300038435,65,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002955700,300038590,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002757605,300038638,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763666,300038639,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763668,300038648,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763670,300038671,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763671,300038672,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002422759,300039081,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763674,300039317,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763675,300039318,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002763680,300039341,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003164152,300039348,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003602490,300039844,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003039254,300039919,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003039255,300039931,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003038504,300039932,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0002955701,300039948,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139278,300039949,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003109882,300039972,50,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003933327,300040043,60,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003413242,300040057,60,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139279,300040109,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003602493,300040111,38,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139280,300040124,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139281,300040131,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003856778,300040199,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003856779,300040202,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003812992,300040207,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003812993,300040208,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003933340,300040213,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003812998,300040214,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003856780,300040221,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003813001,300040228,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003813003,300040230,20,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0005120916,300040279,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005120917,300040288,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005123095,300040289,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005120918,300040307,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005120919,300040308,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0003158691,300040322,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003139282,300040463,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003478935,300040489,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003933351,300040629,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003602521,300040739,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003459389,300040778,44,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003459390,300040791,44,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003602523,300040806,45,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004424601,300040893,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004424602,300040896,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004903986,300040900,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004903987,300040903,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004424603,300040906,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004424604,300040911,70,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003933359,300041087,35,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0003933361,300041094,40,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004475117,300041104,40,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004919596,300041215,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919598,300041224,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919612,300041374,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919617,300041382,40,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0005120406,300041524,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919631,300041533,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919639,300041604,65,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919643,300041677,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919645,300041684,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004609902,300041736,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0007582944,300041738,30,USD,1,CS,10/16/2024,01/01/9999
US05,Z1,ZPR0,0004664407,300041741,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004919651,300041743,30,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004635787,300041746,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004664408,300041750,30,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004664705,300041757,80,USD,1,CS,01/01/2023,01/01/9999
US05,Z1,ZPR0,0004919663,300042066,33,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919664,300042067,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919665,300042068,70,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919672,300042081,33,USD,1,CS,01/01/2024,01/01/9999
US05,Z1,ZPR0,0004919677,300042158,70,USD,1,CS,01/01/2024,01/01/9999
